platform,title,type,release_year,runtime,main_genre_clean,imdb_score,imdb_votes,exclusivity
Netflix,Ghadi,MOVIE,2013,100,drama,7.3,1128,Netflix Exclusive
Netflix,Swearnet: The Movie,MOVIE,2014,112,comedy,6.0,2769,Netflix Exclusive
Netflix,E-Team,MOVIE,2014,88,documentation,7.1,873,Netflix Exclusive
Netflix,SampleThis,MOVIE,2013,85,documentation,6.4,471,Netflix Exclusive
Netflix,Ghanchakkar,MOVIE,2013,137,thriller,5.8,5052,Netflix Exclusive
Netflix,Seven Souls in the Skull Castle,MOVIE,2013,179,drama,7.3,49,Netflix Exclusive
Netflix,Giraffada,MOVIE,2014,85,drama,6.3,243,Netflix Exclusive
Netflix,Pagpag: Siyam na Buhay,MOVIE,2013,105,horror,5.4,326,Netflix Exclusive
Netflix,Anaamika,MOVIE,2014,124,thriller,5.5,271,Netflix Exclusive
Netflix,The Midas Touch,MOVIE,2013,99,comedy,5.0,190,Netflix Exclusive
Netflix,Chhota Bheem in the Incan Adventure,MOVIE,2013,64,fantasy,7.5,32,Netflix Exclusive
Netflix,Mars at Sunrise,MOVIE,2014,75,drama,7.8,43,Netflix Exclusive
Netflix,It Takes a Man and a Woman,MOVIE,2013,120,romance,6.7,363,Netflix Exclusive
Netflix,Gori Tere Pyaar Mein,MOVIE,2013,150,comedy,4.9,3861,Netflix Exclusive
Netflix,What the Fish,MOVIE,2013,98,drama,5.2,211,Netflix Exclusive
Netflix,A Place in the Stars,MOVIE,2014,112,thriller,6.2,19,Netflix Exclusive
Netflix,Heritages,MOVIE,2014,96,drama,7.3,131,Netflix Exclusive
Netflix,Trailer Park Boys: Live at the North Pole,MOVIE,2014,88,comedy,6.7,1114,Netflix Exclusive
Netflix,One by Two,MOVIE,2014,139,comedy,3.9,748,Netflix Exclusive
Netflix,Romantik Komedi 2: Bekarlığa Veda,MOVIE,2013,105,comedy,5.1,3383,Netflix Exclusive
Netflix,Chhota Bheem the Crown of Valhalla,MOVIE,2013,64,animation,7.6,15,Netflix Exclusive
Netflix,The Land of Cards,MOVIE,2013,110,fantasy,5.5,412,Netflix Exclusive
Netflix,Gollu Aur Pappu,MOVIE,2014,112,comedy,3.8,119,Netflix Exclusive
Netflix,Bobby Jasoos,MOVIE,2014,121,action,5.5,2331,Netflix Exclusive
Netflix,Refugiado,MOVIE,2014,95,thriller,6.4,373,Netflix Exclusive
Netflix,Chhota Bheem Aur Hanuman,MOVIE,2013,67,animation,7.3,36,Netflix Exclusive
Netflix,That Thing Called Tadhana,MOVIE,2014,110,romance,7.4,1050,Netflix Exclusive
Netflix,Must Be... Love,MOVIE,2013,105,comedy,6.4,531,Netflix Exclusive
Netflix,She's Dating the Gangster,MOVIE,2014,105,drama,7.0,1100,Netflix Exclusive
Netflix,Swearnet Live,MOVIE,2014,75,comedy,5.3,540,Netflix Exclusive
Netflix,Himmatwala,MOVIE,2013,150,comedy,1.7,8648,Netflix Exclusive
Netflix,Chhota Bheem & Krishna vs Zimbara,MOVIE,2013,64,animation,9.1,16,Netflix Exclusive
Netflix,Theeya Velai Seiyyanum Kumaru,MOVIE,2013,125,comedy,5.3,30,Netflix Exclusive
Netflix,A Fairly Odd Summer,MOVIE,2014,66,fantasy,3.8,564,Netflix Exclusive
Netflix,Deliha,MOVIE,2014,107,family,4.5,4315,Netflix Exclusive
Netflix,Chhota Bheem Neeli Pahaadi,MOVIE,2013,63,animation,8.7,10,Netflix Exclusive
Netflix,Four Sisters and a Wedding,MOVIE,2013,126,drama,7.2,816,Netflix Exclusive
Netflix,Cold Harbour,MOVIE,2014,76,thriller,5.2,215,Netflix Exclusive
Netflix,Confusion Na Wa,MOVIE,2013,105,crime,7.0,38,Netflix Exclusive
Netflix,Flower Girl,MOVIE,2013,94,comedy,6.0,108,Netflix Exclusive
Netflix,Blind Intersections,MOVIE,2013,87,drama,6.6,176,Netflix Exclusive
Netflix,Doctor Bello,MOVIE,2013,95,drama,4.8,54,Netflix Exclusive
Netflix,Chhota Bheem Dus pe Dus,MOVIE,2014,62,animation,5.1,23,Netflix Exclusive
Netflix,Sigaram Thodu,MOVIE,2014,147,action,6.1,462,Netflix Exclusive
Netflix,Starting Over Again,MOVIE,2014,130,comedy,8.3,15,Netflix Exclusive
Netflix,Naan Sigappu Manithan,MOVIE,2014,161,drama,6.5,1092,Netflix Exclusive
Netflix,The War Against Women,MOVIE,2013,62,documentation,7.3,74,Netflix Exclusive
Netflix,The Royal Bengal Tiger,MOVIE,2014,107,thriller,6.8,909,Netflix Exclusive
Netflix,Settai,MOVIE,2013,136,comedy,4.5,525,Netflix Exclusive
Netflix,Grandmother's Farm,MOVIE,2013,71,comedy,2.9,78,Netflix Exclusive
Netflix,Na Bangaaru Talli,MOVIE,2014,116,thriller,7.2,160,Netflix Exclusive
Netflix,Wyatt Cenac: Brooklyn,MOVIE,2014,67,comedy,6.3,231,Netflix Exclusive
Netflix,Mumbai Delhi Mumbai,MOVIE,2014,120,comedy,5.7,357,Netflix Exclusive
Netflix,Hunt for the Wilderpeople,MOVIE,2016,101,drama,7.8,128676,Netflix Exclusive
Netflix,Hell or High Water,MOVIE,2016,102,thriller,7.6,227350,Netflix Exclusive
Netflix,Legend,MOVIE,2015,131,thriller,6.9,178601,Netflix Exclusive
Netflix,Blair Witch,MOVIE,2016,89,thriller,5.0,44716,Netflix Exclusive
Netflix,War Dogs,MOVIE,2016,114,crime,7.1,212032,Netflix Exclusive
Netflix,Blackhat,MOVIE,2015,133,action,5.4,58192,Netflix Exclusive
Netflix,The Take,MOVIE,2016,92,action,6.3,43449,Netflix Exclusive
Netflix,Nocturnal Animals,MOVIE,2016,117,thriller,7.5,264884,Netflix Exclusive
Netflix,Raw,MOVIE,2016,99,horror,7.0,72460,Netflix Exclusive
Netflix,The Hateful Eight,MOVIE,2015,188,thriller,7.8,570138,Netflix Exclusive
Netflix,Pan,MOVIE,2015,111,action,5.7,63788,Netflix Exclusive
Netflix,The Gift,MOVIE,2015,108,drama,7.0,155102,Shared
Netflix,Wild Card,MOVIE,2015,92,action,5.6,55605,Netflix Exclusive
Netflix,"Hail, Caesar!",MOVIE,2016,106,comedy,6.3,133837,Netflix Exclusive
Netflix,Crimson Peak,MOVIE,2015,119,horror,6.5,146073,Netflix Exclusive
Netflix,Bāhubali: The Beginning,MOVIE,2015,158,action,8.0,120110,Netflix Exclusive
Netflix,Ouija: Origin of Evil,MOVIE,2016,99,drama,5.3,6,Netflix Exclusive
Netflix,Sinister 2,MOVIE,2015,97,horror,5.3,54305,Netflix Exclusive
Netflix,The Edge of Seventeen,MOVIE,2016,105,drama,7.3,124099,Netflix Exclusive
Netflix,London Has Fallen,MOVIE,2016,99,action,5.9,157409,Netflix Exclusive
Netflix,A Silent Voice: The Movie,MOVIE,2016,130,animation,8.1,77667,Netflix Exclusive
Netflix,Kung Fu Panda 3,MOVIE,2016,95,action,7.1,155678,Netflix Exclusive
Netflix,Hush,MOVIE,2016,82,horror,6.6,123667,Netflix Exclusive
Netflix,Mr. Right,MOVIE,2016,90,action,6.3,55955,Netflix Exclusive
Netflix,The Boy,MOVIE,2016,97,horror,6.0,90853,Netflix Exclusive
Netflix,Steve Jobs,MOVIE,2015,125,history,7.2,168042,Netflix Exclusive
Netflix,The Conjuring 2,MOVIE,2016,134,horror,7.3,264195,Shared
Netflix,Home,MOVIE,2015,94,family,6.6,101975,Netflix Exclusive
Netflix,Chappie,MOVIE,2015,120,crime,6.8,249345,Netflix Exclusive
Netflix,Gantz:O,MOVIE,2016,95,scifi,7.1,14950,Netflix Exclusive
Netflix,In a Valley of Violence,MOVIE,2016,104,crime,6.0,18987,Netflix Exclusive
Netflix,A Monster Calls,MOVIE,2016,108,drama,7.4,87806,Netflix Exclusive
Netflix,Christine,MOVIE,2016,123,drama,6.9,15146,Netflix Exclusive
Netflix,Loving,MOVIE,2016,123,drama,7.0,34326,Netflix Exclusive
Netflix,The Danish Girl,MOVIE,2015,119,drama,7.1,183579,Netflix Exclusive
Netflix,Under the Shadow,MOVIE,2016,84,war,6.8,27337,Netflix Exclusive
Netflix,The DUFF,MOVIE,2015,101,comedy,6.4,93675,Netflix Exclusive
Netflix,Unfriended,MOVIE,2015,82,thriller,5.5,73854,Netflix Exclusive
Netflix,Closet Monster,MOVIE,2016,90,drama,7.0,8239,Netflix Exclusive
Netflix,Self/less,MOVIE,2015,118,thriller,6.5,98837,Netflix Exclusive
Netflix,The Fundamentals of Caring,MOVIE,2016,97,comedy,7.3,72083,Netflix Exclusive
Netflix,"Hello, My Name Is Doris",MOVIE,2015,95,drama,6.6,21105,Netflix Exclusive
Netflix,Spectral,MOVIE,2016,109,thriller,6.3,59040,Netflix Exclusive
Netflix,Other People,MOVIE,2016,97,drama,6.8,11418,Netflix Exclusive
Netflix,Circle,MOVIE,2015,87,thriller,6.0,52925,Netflix Exclusive
Netflix,Batman: The Killing Joke,MOVIE,2016,76,animation,6.4,56275,Shared
Netflix,He Never Died,MOVIE,2015,99,fantasy,6.3,20376,Netflix Exclusive
Netflix,American Ultra,MOVIE,2015,96,action,6.1,89912,Netflix Exclusive
Netflix,13th,MOVIE,2016,100,documentation,8.2,35302,Netflix Exclusive
Netflix,Before I Wake,MOVIE,2016,97,drama,6.2,46334,Netflix Exclusive
Netflix,Blue Jay,MOVIE,2016,81,romance,7.2,17346,Netflix Exclusive
Netflix,Advantageous,MOVIE,2015,92,drama,6.2,5378,Netflix Exclusive
Netflix,Into the Inferno,MOVIE,2016,107,documentation,7.2,8693,Netflix Exclusive
Netflix,Collateral Beauty,MOVIE,2016,97,romance,6.7,99712,Netflix Exclusive
Netflix,Beasts of No Nation,MOVIE,2015,137,drama,7.7,80750,Netflix Exclusive
Netflix,ARQ,MOVIE,2016,88,scifi,6.3,39108,Netflix Exclusive
Netflix,The Forest,MOVIE,2016,95,horror,4.8,42561,Netflix Exclusive
Netflix,"What Happened, Miss Simone?",MOVIE,2015,101,music,7.6,13872,Netflix Exclusive
Netflix,The Bye Bye Man,MOVIE,2016,96,thriller,4.3,23960,Netflix Exclusive
Netflix,Ip Man 3,MOVIE,2015,105,action,7.0,54977,Netflix Exclusive
Netflix,The Space Between Us,MOVIE,2016,121,drama,6.4,52698,Netflix Exclusive
Netflix,Demonic,MOVIE,2015,83,thriller,5.3,14882,Netflix Exclusive
Netflix,Winter on Fire: Ukraine's Fight for Freedom,MOVIE,2015,98,documentation,8.3,18748,Netflix Exclusive
Netflix,Mascots,MOVIE,2016,89,comedy,5.8,7430,Netflix Exclusive
Netflix,The Siege of Jadotville,MOVIE,2016,108,war,7.2,39404,Netflix Exclusive
Netflix,Visaranai,MOVIE,2016,118,thriller,8.5,10548,Netflix Exclusive
Netflix,By the Sea,MOVIE,2015,122,drama,5.3,20541,Netflix Exclusive
Netflix,Team Foxcatcher,MOVIE,2016,91,documentation,7.3,6572,Netflix Exclusive
Netflix,The Ridiculous 6,MOVIE,2015,119,western,4.8,47935,Netflix Exclusive
Netflix,Bo Burnham: Make Happy,MOVIE,2016,60,comedy,8.4,14356,Netflix Exclusive
Netflix,The Do-Over,MOVIE,2016,108,action,5.7,46260,Netflix Exclusive
Netflix,Suffragette,MOVIE,2015,106,drama,6.9,41983,Netflix Exclusive
Netflix,Headshot,MOVIE,2016,117,thriller,6.3,14824,Netflix Exclusive
Netflix,Jem and the Holograms,MOVIE,2015,118,fantasy,4.1,7867,Netflix Exclusive
Netflix,Sleight,MOVIE,2016,89,drama,5.9,8644,Netflix Exclusive
Netflix,Hot Girls Wanted,MOVIE,2015,84,documentation,6.1,17557,Netflix Exclusive
Netflix,The Distinguished Citizen,MOVIE,2016,118,drama,7.5,11876,Netflix Exclusive
Netflix,"Crouching Tiger, Hidden Dragon: Sword of Destiny",MOVIE,2016,103,drama,6.1,19500,Netflix Exclusive
Netflix,Mindhorn,MOVIE,2016,89,comedy,6.3,12737,Netflix Exclusive
Netflix,I Am the Pretty Thing That Lives in the House,MOVIE,2016,89,horror,4.6,14580,Netflix Exclusive
Netflix,Pee-wee's Big Holiday,MOVIE,2016,90,action,6.1,8064,Netflix Exclusive
Netflix,You're My Boss,MOVIE,2015,116,comedy,6.3,278,Netflix Exclusive
Netflix,White Girl,MOVIE,2016,88,drama,5.7,10646,Netflix Exclusive
Netflix,Frank & Lola,MOVIE,2016,88,drama,5.9,6083,Netflix Exclusive
Netflix,Barry,MOVIE,2016,104,drama,5.9,7212,Netflix Exclusive
Netflix,David Brent: Life on the Road,MOVIE,2016,96,comedy,6.3,20005,Netflix Exclusive
Netflix,Güeros,MOVIE,2015,106,drama,7.4,4275,Netflix Exclusive
Netflix,Front Cover,MOVIE,2016,87,drama,6.4,1059,Netflix Exclusive
Netflix,Rocco,MOVIE,2016,105,documentation,5.7,3998,Netflix Exclusive
Netflix,Ratchet & Clank,MOVIE,2016,94,animation,5.5,10919,Netflix Exclusive
Netflix,The Darkness,MOVIE,2016,92,thriller,4.5,16090,Netflix Exclusive
Netflix,Tramps,MOVIE,2016,82,comedy,6.5,5605,Netflix Exclusive
Netflix,Marauders,MOVIE,2016,107,crime,5.5,21929,Netflix Exclusive
Netflix,Special Correspondents,MOVIE,2016,100,comedy,5.8,24129,Netflix Exclusive
Netflix,Baaghi,MOVIE,2016,133,romance,5.3,8994,Netflix Exclusive
Netflix,Tallulah,MOVIE,2016,111,drama,6.7,20208,Netflix Exclusive
Netflix,Bert Kreischer: The Machine,MOVIE,2016,70,comedy,7.6,1555,Netflix Exclusive
Netflix,Amanda Knox,MOVIE,2016,92,documentation,6.9,24488,Netflix Exclusive
Netflix,Results,MOVIE,2015,105,comedy,5.4,7140,Netflix Exclusive
Netflix,Sebastian Maniscalco: Why Would You Do That?,MOVIE,2016,63,comedy,7.4,1100,Netflix Exclusive
Netflix,The Young Messiah,MOVIE,2016,120,history,5.6,3576,Netflix Exclusive
Netflix,Term Life,MOVIE,2016,93,thriller,5.5,8030,Netflix Exclusive
Netflix,For the Love of Spock,MOVIE,2016,105,documentation,7.6,4349,Netflix Exclusive
Netflix,John Mulaney: The Comeback Kid,MOVIE,2015,62,comedy,7.9,8595,Netflix Exclusive
Netflix,Message from the King,MOVIE,2016,102,thriller,6.4,16513,Netflix Exclusive
Netflix,The Warriors Gate,MOVIE,2016,108,action,5.4,5098,Netflix Exclusive
Netflix,Tig,MOVIE,2015,95,documentation,7.4,2691,Netflix Exclusive
Netflix,Drishyam,MOVIE,2015,163,thriller,8.2,80320,Netflix Exclusive
Netflix,Taxi Driver,MOVIE,2015,100,comedy,6.0,69,Netflix Exclusive
Netflix,The Dreamseller,MOVIE,2016,96,drama,6.0,1468,Netflix Exclusive
Netflix,Lavender,MOVIE,2016,92,drama,5.3,7138,Netflix Exclusive
Netflix,Ali Wong: Baby Cobra,MOVIE,2016,60,comedy,7.5,6988,Netflix Exclusive
Netflix,Hyena Road,MOVIE,2015,120,drama,6.5,7839,Netflix Exclusive
Netflix,Septembers of Shiraz,MOVIE,2015,110,drama,7.9,38,Netflix Exclusive
Netflix,Divines,MOVIE,2016,105,drama,7.4,9821,Netflix Exclusive
Netflix,Audrie & Daisy,MOVIE,2016,95,documentation,7.2,6602,Netflix Exclusive
Netflix,Always Be My Maybe,MOVIE,2016,112,comedy,6.6,379,Shared
Netflix,Pandora,MOVIE,2016,136,thriller,6.6,7416,Netflix Exclusive
Netflix,Keith Richards: Under the Influence,MOVIE,2015,82,documentation,7.1,3383,Netflix Exclusive
Netflix,"Surviving Compton: Dre, Suge and Michel'le",MOVIE,2016,87,drama,6.5,718,Netflix Exclusive
Netflix,Colin Quinn: The New York Story,MOVIE,2016,62,comedy,6.9,1001,Netflix Exclusive
Netflix,Hawaizaada,MOVIE,2015,157,history,5.5,1942,Netflix Exclusive
Netflix,Riot,MOVIE,2015,88,action,5.1,3369,Netflix Exclusive
Netflix,Kevin Hart: What Now?,MOVIE,2016,96,comedy,5.9,9501,Netflix Exclusive
Netflix,Legends of the Hidden Temple,MOVIE,2016,68,action,5.6,921,Netflix Exclusive
Netflix,Veteran,MOVIE,2015,119,comedy,7.0,6611,Netflix Exclusive
Netflix,Opening Night,MOVIE,2016,90,comedy,6.0,2662,Netflix Exclusive
Netflix,Raman Raghav 2.0,MOVIE,2016,134,crime,7.4,14380,Netflix Exclusive
Netflix,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,MOVIE,2016,108,action,6.3,6023,Netflix Exclusive
Netflix,6 Years,MOVIE,2015,84,drama,5.6,12441,Netflix Exclusive
Netflix,Un + une,MOVIE,2015,115,comedy,6.2,2336,Netflix Exclusive
Netflix,Ok Kanmani,MOVIE,2015,139,romance,7.4,5877,Netflix Exclusive
Netflix,True Memoirs of an International Assassin,MOVIE,2016,98,action,5.9,22891,Netflix Exclusive
Netflix,High & Low The Movie,MOVIE,2016,129,action,6.4,583,Netflix Exclusive
Netflix,Strange Weather,MOVIE,2016,95,drama,6.0,1499,Netflix Exclusive
Netflix,The Lighthouse of the Orcas,MOVIE,2016,110,drama,6.7,3910,Netflix Exclusive
Netflix,Servant Of The People 2,MOVIE,2016,100,comedy,6.2,417,Netflix Exclusive
Netflix,Heneral Luna,MOVIE,2015,118,comedy,7.3,2132,Netflix Exclusive
Netflix,Ordinary World,MOVIE,2016,86,comedy,5.5,3106,Netflix Exclusive
Netflix,Mohenjo Daro,MOVIE,2016,155,action,5.6,11693,Netflix Exclusive
Netflix,Dil Dhadakne Do,MOVIE,2015,170,drama,7.0,17581,Netflix Exclusive
Netflix,Toro,MOVIE,2016,105,drama,5.9,3256,Netflix Exclusive
Netflix,Riphagen the Untouchable,MOVIE,2016,132,thriller,7.1,7800,Netflix Exclusive
Netflix,Gabbar Is Back,MOVIE,2015,130,drama,7.1,24975,Netflix Exclusive
Netflix,Demetri Martin: Live (At The Time),MOVIE,2015,61,comedy,7.4,2207,Netflix Exclusive
Netflix,4K Fireplace,MOVIE,2015,181,family,7.7,49,Netflix Exclusive
Netflix,7 Years,MOVIE,2016,77,drama,6.7,4961,Netflix Exclusive
Netflix,Talvar,MOVIE,2015,132,thriller,8.1,34943,Netflix Exclusive
Netflix,Brothers,MOVIE,2015,156,family,6.4,13003,Netflix Exclusive
Netflix,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,MOVIE,2016,87,comedy,7.4,2566,Netflix Exclusive
Netflix,Pyaar Ka Punchnama 2,MOVIE,2015,159,drama,7.3,15216,Netflix Exclusive
Netflix,Much Loved,MOVIE,2015,108,drama,6.2,2772,Netflix Exclusive
Netflix,A Second Chance,MOVIE,2015,130,drama,8.6,47,Shared
Netflix,Rebirth,MOVIE,2016,101,thriller,4.9,5290,Netflix Exclusive
Netflix,Lang Tong,MOVIE,2015,83,thriller,4.8,337,Netflix Exclusive
Netflix,Manson Family Vacation,MOVIE,2015,85,comedy,5.8,2995,Netflix Exclusive
Netflix,Gridlocked,MOVIE,2016,110,action,5.8,4604,Netflix Exclusive
Netflix,Jimmy Carr: Funny Business,MOVIE,2016,62,comedy,7.2,4356,Netflix Exclusive
Netflix,The Next Skin,MOVIE,2016,100,drama,6.2,1820,Netflix Exclusive
Netflix,Chris Tucker: Live,MOVIE,2015,92,comedy,6.3,1955,Netflix Exclusive
Netflix,"Dana Carvey: Straight White Male, 60",MOVIE,2016,64,comedy,6.5,1528,Netflix Exclusive
Netflix,Justin Timberlake + The Tennessee Kids,MOVIE,2016,90,music,7.6,2191,Netflix Exclusive
Netflix,Russell Peters: Almost Famous,MOVIE,2016,73,comedy,6.6,1905,Netflix Exclusive
Netflix,Jim Jefferies: Freedumb,MOVIE,2016,86,comedy,7.7,5420,Netflix Exclusive
Netflix,Asperger's Are Us,MOVIE,2016,83,documentation,6.6,737,Netflix Exclusive
Netflix,Tony Robbins: I Am Not Your Guru,MOVIE,2016,115,documentation,6.6,4391,Netflix Exclusive
Netflix,Hunterrr,MOVIE,2015,141,romance,7.0,6262,Netflix Exclusive
Netflix,Belgica,MOVIE,2016,127,drama,6.7,4519,Netflix Exclusive
Netflix,Kapoor & Sons,MOVIE,2016,140,drama,7.7,26130,Netflix Exclusive
Netflix,Udta Punjab,MOVIE,2016,148,drama,7.7,30276,Netflix Exclusive
Netflix,Tamasha,MOVIE,2015,139,drama,7.3,27331,Netflix Exclusive
Netflix,Breaking the Bank,MOVIE,2016,106,comedy,4.8,939,Netflix Exclusive
Netflix,All About Asado,MOVIE,2016,90,documentation,6.5,579,Netflix Exclusive
Netflix,Chronically Metropolitan,MOVIE,2016,86,comedy,4.9,1525,Netflix Exclusive
Netflix,Fate/Grand Order: First Order,MOVIE,2016,72,action,5.7,896,Netflix Exclusive
Netflix,Hannibal Buress: Comedy Camisado,MOVIE,2016,67,comedy,6.6,1520,Netflix Exclusive
Netflix,Anjelah Johnson: Not Fancy,MOVIE,2015,63,comedy,5.7,701,Netflix Exclusive
Netflix,Force 2,MOVIE,2016,123,action,6.2,5550,Netflix Exclusive
Netflix,Fitoor,MOVIE,2016,131,romance,5.4,4840,Netflix Exclusive
Netflix,Triumph in the Skies,MOVIE,2015,100,comedy,4.3,377,Netflix Exclusive
Netflix,In the Shadow of Iris,MOVIE,2016,99,thriller,6.1,4275,Netflix Exclusive
Netflix,Mucize,MOVIE,2015,136,drama,7.6,12593,Netflix Exclusive
Netflix,The Ivory Game,MOVIE,2016,112,documentation,7.9,3243,Netflix Exclusive
Netflix,Our Lovers,MOVIE,2016,88,romance,6.7,4228,Netflix Exclusive
Netflix,Beauty and the Bestie,MOVIE,2015,119,action,4.6,297,Netflix Exclusive
Netflix,Tom Segura: Mostly Stories,MOVIE,2016,73,comedy,7.5,3653,Netflix Exclusive
Netflix,Dhanak,MOVIE,2015,106,drama,7.9,3893,Netflix Exclusive
Netflix,Jonah,MOVIE,2016,97,drama,5.4,230,Netflix Exclusive
Netflix,Chocolate City: Vegas Strip,MOVIE,2016,89,drama,3.7,303,Netflix Exclusive
Netflix,I'll Sleep When I'm Dead,MOVIE,2016,82,documentation,6.6,1364,Netflix Exclusive
Netflix,Project Marathwada,MOVIE,2016,110,drama,6.5,90,Netflix Exclusive
Netflix,ABCD 2,MOVIE,2015,154,music,5.4,6424,Netflix Exclusive
Netflix,Ali Baba and the 7 Dwarfs,MOVIE,2015,114,action,5.6,20155,Netflix Exclusive
Netflix,Te3n,MOVIE,2016,136,thriller,7.3,12816,Netflix Exclusive
Netflix,"Chatô, The King of Brazil",MOVIE,2015,100,drama,5.4,19,Netflix Exclusive
Netflix,The Guardian Brothers,MOVIE,2016,103,animation,5.4,2121,Netflix Exclusive
Netflix,Budhia Singh: Born to Run,MOVIE,2016,112,drama,7.6,1503,Netflix Exclusive
Netflix,Mercy,MOVIE,2016,82,thriller,4.1,3476,Netflix Exclusive
Netflix,City of Joy,MOVIE,2016,74,documentation,7.5,525,Netflix Exclusive
Netflix,XOXO,MOVIE,2016,92,music,5.3,7021,Netflix Exclusive
Netflix,Layla M.,MOVIE,2016,98,drama,6.6,1722,Netflix Exclusive
Netflix,Jessica Darling's It List,MOVIE,2016,79,family,5.4,994,Netflix Exclusive
Netflix,Garfunkel and Oates: Trying to be Special,MOVIE,2016,62,comedy,7.3,919,Netflix Exclusive
Netflix,Slam,MOVIE,2016,100,comedy,6.1,1329,Netflix Exclusive
Netflix,The Blind Christ,MOVIE,2016,95,drama,5.8,275,Netflix Exclusive
Netflix,Shaandaar,MOVIE,2015,144,comedy,3.6,5723,Netflix Exclusive
Netflix,Rainbow Time,MOVIE,2016,91,drama,5.9,726,Netflix Exclusive
Netflix,The Flower of Aleppo,MOVIE,2016,100,drama,5.4,128,Netflix Exclusive
Netflix,The Worthy,MOVIE,2016,95,thriller,5.1,2004,Netflix Exclusive
Netflix,You Are My Sunday,MOVIE,2016,119,drama,7.7,1678,Netflix Exclusive
Netflix,Black,MOVIE,2015,90,action,4.3,74,Netflix Exclusive
Netflix,The Lion Woman,MOVIE,2016,126,drama,6.6,1410,Netflix Exclusive
Netflix,7:19,MOVIE,2016,94,history,5.8,649,Netflix Exclusive
Netflix,Schubert in Love,MOVIE,2016,94,comedy,5.0,371,Netflix Exclusive
Netflix,Frank and Cindy,MOVIE,2015,102,comedy,6.1,863,Netflix Exclusive
Netflix,Dharam Sankat Mein,MOVIE,2015,129,comedy,6.3,2262,Netflix Exclusive
Netflix,Puerto Ricans in Paris,MOVIE,2015,82,comedy,5.3,1856,Netflix Exclusive
Netflix,Love O2O,MOVIE,2016,105,comedy,6.4,1039,Netflix Exclusive
Netflix,Fifty,MOVIE,2015,101,drama,6.0,265,Netflix Exclusive
Netflix,"Liar, Liar, Vampire",MOVIE,2015,66,comedy,5.7,964,Netflix Exclusive
Netflix,Patton Oswalt: Talking for Clapping,MOVIE,2016,65,comedy,6.7,2001,Netflix Exclusive
Netflix,Selfie 69,MOVIE,2016,116,comedy,6.1,1700,Netflix Exclusive
Netflix,Ricardo O'Farrill: Abrazo Genial,MOVIE,2016,92,comedy,5.5,117,Netflix Exclusive
Netflix,My Mother's Wound,MOVIE,2016,120,drama,7.3,3692,Netflix Exclusive
Netflix,Iliza Shlesinger: Confirmed Kills,MOVIE,2016,77,comedy,6.6,2880,Netflix Exclusive
Netflix,Umrika,MOVIE,2015,98,comedy,6.6,1472,Netflix Exclusive
Netflix,Journey to Greenland,MOVIE,2016,98,drama,6.3,1343,Netflix Exclusive
Netflix,Michael Che Matters,MOVIE,2016,60,comedy,7.2,2657,Netflix Exclusive
Netflix,76,MOVIE,2016,118,romance,5.6,227,Netflix Exclusive
Netflix,Halal Love,MOVIE,2016,95,romance,6.3,382,Netflix Exclusive
Netflix,100 Meters,MOVIE,2016,108,drama,7.5,6248,Netflix Exclusive
Netflix,Brent Morin: I'm Brent Morin,MOVIE,2015,67,comedy,6.5,691,Netflix Exclusive
Netflix,Joe Rogan: Triggered,MOVIE,2016,63,comedy,7.4,4547,Netflix Exclusive
Netflix,Kyaa Kool Hain Hum 3,MOVIE,2016,124,comedy,1.9,4356,Netflix Exclusive
Netflix,Olmo and the Seagull,MOVIE,2015,90,drama,7.2,676,Netflix Exclusive
Netflix,The Beginning of Life,MOVIE,2016,98,documentation,7.5,940,Netflix Exclusive
Netflix,Offline: Are You Ready for the Next Level?,MOVIE,2016,88,action,5.0,783,Netflix Exclusive
